district,chiefdom,name,region,urban/rural ,address,facility_type,ownership,facility_status,gps_altitude,gps_precision,imputed_lat_long,latitude,longitude,geometry,Population,Cell Towers,Courts,Schools,Financial Institutions,Health Facilities,Water Points
Western Area Rural,Western Area Rural,Kissi Town,Western,Rural,kissi town ,CHP,Govt,Open,59.0,10.0,False,8.337190628,-13.04247189,POINT (-13.04247189 8.337190628),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Leicester,Western,Rural,leicester,CHP,Govt,Open,409.0,5.0,False,8.461771965,-13.21899796,POINT (-13.21899796 8.461771965000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Lumpa,Western,Rural,Lumpa,CHP,Govt,,,,True,8.322949385,-13.09724941,POINT (-13.09724941 8.322949384999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Mambo,Western,Rural,Mambo Village,CHP,Govt,,,,True,8.32303028,-13.09863787,POINT (-13.09863787 8.323030279999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Masorie,Western,Rural,Masorie village,CHP,Govt,,,,True,8.323803372,-13.09813753,POINT (-13.09813753 8.323803372),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Fbc,Western,Rural,FBC Campus ,CHP,Govt,,,,True,8.324758071,-13.09980638,POINT (-13.09980638 8.324758071),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Rokel,Western,Rural,Rokel,CHP,Govt,Open,102.0,5.0,False,8.378912926,-13.10386753,POINT (-13.10386753 8.378912926),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Wind/Appdep Maternity,Western,Rural,Yams Farm,CHP,Govt,,,,True,8.323206993,-13.09904102,POINT (-13.09904102 8.323206992999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,York,Western,Rural,YORK ,CHP,Govt,,,,True,8.322722127999999,-13.09956182,POINT (-13.09956182 8.322722127999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Banana Island,Western,Rural,Banana Island,MCHP,Govt,,,,True,8.323923842000001,-13.09683573,POINT (-13.09683573 8.323923842000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Benguima Grassfield,Western,Rural,Benguima Grassfield,MCHP,Govt,,,,True,8.32374748,-13.09876121,POINT (-13.09876121 8.32374748),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Campbell Town,Western,Rural,campbell Town,MCHP,Govt,,,,True,8.322798947,-13.10003496,POINT (-13.10003496 8.322798947000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Deep Eye Water,Western,Urban,Deep Eye water ,MCHP,Govt,,,,True,8.323619939,-13.09941408,POINT (-13.09941408 8.323619939),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Fogbo,Western,Rural,Fogbo,MCHP,Govt,Open,46.0,8.0,False,8.268767165,-12.98218689,POINT (-12.98218689 8.268767165),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Mutual Faith Clinic,Western,Rural,Mutual faith clinic,MCHP,Private,,,,True,8.323243775,-13.0970462,POINT (-13.0970462 8.323243775),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,John Thorpe,Western,Rural,Rokel,MCHP,Govt,,,,True,8.32436758,-13.09934416,POINT (-13.09934416 8.324367580000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,New London,Western,Rural,Kossoh town,MCHP,Govt,Open,81.0,5.0,False,8.384393692,-13.14815426,POINT (-13.14815426 8.384393692),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Mabureh,Western,Urban,mabureh community ,MCHP,Govt,Open,33.0,20.0,False,8.322450638,-13.05428791,POINT (-13.05428791 8.322450637999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Macdonald,Western,Rural,Macdonald ,MCHP,Govt,,,,True,8.322646138,-13.09795525,POINT (-13.09795525 8.322646138),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Makonkonday,Western,Rural,Makonkonday,MCHP,Govt,Open,58.0,8.0,False,8.36243246,-13.01211645,POINT (-13.01211645 8.362432460000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Malambay,Western,Rural,Nyanagba town,MCHP,Govt,Open,51.0,15.0,False,8.313972473,-13.02265072,POINT (-13.02265072 8.313972473),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Metchkem,Western,Rural,Metchkem Road. ,MCHP,Govt,,,,True,8.320794422999999,-13.098596800000001,POINT (-13.0985968 8.320794422999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Rogbangba,Western,Rural,Rogbangba,MCHP,Govt,Open,50.0,5.0,False,8.396603584,-13.11733532,POINT (-13.11733532 8.396603583999999),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Sussex,Western,Rural,Sussex Village ,MCHP,Govt,,,,True,8.322934857,-13.09930246,POINT (-13.09930246 8.322934857),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Tokeh,Western,Rural,New Road Tokeh ,MCHP,Govt,Open,49.0,5.0,False,8.313567162,-13.19127083,POINT (-13.19127083 8.313567162),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Jays,Western,Rural,quarry by rokel,MCHP, NGO,,,,True,8.322639196,-13.09871603,POINT (-13.09871603 8.322639196000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Goderich,Western,Rural,across funkia,CHC,Govt,Open,50.0,5.0,False,8.436053276,-13.2920475,POINT (-13.2920475 8.436053276000001),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Hastings,Western,Rural,Hasting BEMOC,CHC,Govt,Open,68.0,5.0,False,8.383653641,-13.13624954,POINT (-13.13624954 8.383653641),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Regent,Western,Rural,Regent,CHC,Govt,Open,318.0,5.0,False,8.434362411,-13.21960258,POINT (-13.21960258 8.434362411),444270,34,2,947,126,53,1382
Western Area Rural,Western Area Rural,Waterloo,Western,Rural,Waterloo Bottom Mango,CHC,Govt,,,,True,8.324409393,-13.09795444,POINT (-13.09795444 8.324409393),444270,34,2,947,126,53,1382
Falaba,Falaba,Firawa,North,Rural,FIRAWA,CHC,Govt,Open,424.0,15.0,False,9.359366417,-11.2993679,POINT (-11.2993679 9.359366417),204547,7,7,268,4,19,692
Falaba,Falaba,Gbentu,North,Rural,GBENTU TOWN,CHP,Govt,Open,332.0,5.0,False,9.943465233,-11.64456749,POINT (-11.64456749 9.943465233),204547,7,7,268,4,19,692
Falaba,Falaba,Musaia,North,Rural,MUSAIA TOWN,CHP,Govt,Open,382.0,5.0,False,9.75507164,-11.57041645,POINT (-11.57041645 9.755071640000001),204547,7,7,268,4,19,692
Falaba,Falaba,Yiraia,North,Rural,YIRAIA,CHP,Govt,Open,475.0,4.0,False,9.45342036,-11.25334081,POINT (-11.25334081 9.453420360000001),204547,7,7,268,4,19,692
Falaba,Falaba,Bumbukoro,North,Rural,BUMBUKORO,MCHP,Govt,Open,537.0,5.0,False,9.2923815,-10.98764361,POINT (-10.98764361 9.292381499999999),204547,7,7,268,4,19,692
Falaba,Falaba,Bandakarifaia,North,Rural,"BANDAKARIFAIA COMMUNITY, NENI CHIEFDOM.           ",MCHP,Govt,Open,537.0,5.0,False,9.2923815,-10.98764361,POINT (-10.98764361 9.292381499999999),204547,7,7,268,4,19,692
Falaba,Falaba,Dankawalie,North,Rural,Dankawalie ,MCHP,Govt,Open,455.0,5.0,False,9.62963089,-11.33141223,POINT (-11.33141223 9.62963089),204547,7,7,268,4,19,692
Falaba,Falaba,Durukoro,North,Rural,DURUKURU VILLAGE,MCHP,Govt,Open,760.0,5.0,False,9.01304319,-10.72784318,POINT (-10.72784318 9.013043189999999),204547,7,7,268,4,19,692
Falaba,Falaba,Fullamansa,North,Rural,Fullamansa Village,MCHP,Govt,Open,422.0,5.0,False,9.973345757,-11.49038315,POINT (-11.49038315 9.973345757000001),204547,7,7,268,4,19,692
Falaba,Falaba,Ganya,North,Rural,Ganya Village,MCHP,Govt,Open,464.0,5.0,False,9.931861877000001,-11.28380966,POINT (-11.28380966 9.931861877000001),204547,7,7,268,4,19,692
Falaba,Falaba,Gbindi,North,Rural,Gbindi Village ,MCHP,Govt,Closed,427.0,5.0,False,9.911569595,-11.44334793,POINT (-11.44334793 9.911569595),204547,7,7,268,4,19,692
Falaba,Falaba,Kamba Mamudia,North,Rural,KAMBA MAMUDIA,MCHP,Govt,Open,517.0,5.0,False,9.801249504,-11.65783596,POINT (-11.65783596 9.801249503999999),204547,7,7,268,4,19,692
Falaba,Falaba,Kombili,North,Rural,KOMBILI ,MCHP,Govt,Open,474.0,5.0,False,9.690917015,-11.09553242,POINT (-11.09553242 9.690917015),204547,7,7,268,4,19,692
Falaba,Falaba,Serekolia,North,Rural,SEREKOLIA,MCHP,Govt,Open,462.0,5.0,False,9.534643173,-11.07706165,POINT (-11.07706165 9.534643172999999),204547,7,7,268,4,19,692
Falaba,Falaba,Yarawadu,North,Rural,YARAWADU,MCHP,Govt,Open,679.0,5.0,False,9.04418311,-10.64599528,POINT (-10.64599528 9.044183110000001),204547,7,7,268,4,19,692
Falaba,Falaba,Musaia,North,Rural,Musaia,MCHP,Govt,Open,382.0,5.0,False,9.75507164,-11.57041645,POINT (-11.57041645 9.755071640000001),204547,7,7,268,4,19,692
Falaba,Falaba,Musaia,North,Rural,ROYIBEN ,MCHP,Govt,Open,382.0,5.0,False,9.75507164,-11.57041645,POINT (-11.57041645 9.755071640000001),204547,7,7,268,4,19,692
Falaba,Falaba,Mongo Bendugu,North,Urban,MONGO BENDUGU,CHC,Govt,Open,497.0,5.0,False,9.532061577,-10.96003628,POINT (-10.96003628 9.532061577),204547,7,7,268,4,19,692
Falaba,Falaba,Sinkunia,North,Rural,Sinkunia village,CHC,Govt,Open,431.0,5.0,False,9.860694885,-11.43074608,POINT (-11.43074608 9.860694884999999),204547,7,7,268,4,19,692
Western Area Urban,Western Area Urban,Aberdeen Women Center (Epi),Western,Urban,"Aberdeen, Freetown                                ",HOSPITAL, NGO,,,,True,8.46375145,-13.20006773,POINT (-13.20006773 8.46375145),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Marie Stopes (Epi),Western,Urban,Aberdeen Road,HOSPITAL, NGO,,,,True,8.465407482,-13.20072492,POINT (-13.20072492 8.465407482),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Ola During (Epi),Western,Urban,Fourabay Road,HOSPITAL,Govt,,,,True,8.465198079,-13.19795423,POINT (-13.19795423 8.465198079),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Kingharman Rd Sat. (Epi),Western,Urban,Kingharman Rd Sat ,HOSPITAL,Govt,,,,True,8.463316733,-13.19786616,POINT (-13.19786616 8.463316732999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Kingtom Police (Epi),Western,Urban,KINGTOM ,HOSPITAL,Govt,,,,True,8.464571813,-13.19888473,POINT (-13.19888473 8.464571812999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Umc Hospital (Epi),Western,Urban,Kissy,HOSPITAL,Mission,,,,True,8.465357492,-13.19885255,POINT (-13.19885255 8.465357492000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Lumley Hospital(Epi),Western,Urban,Lumley Regent Road,HOSPITAL,Govt,,,,True,8.463783151,-13.19821328,POINT (-13.19821328 8.463783150999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Rokupa Sat. Hosp. (Epi),Western,Urban,Rokupa community,HOSPITAL,Govt,,,,True,8.464961576,-13.19619189,POINT (-13.19619189 8.464961576),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Macauley Sat. Hosp,Western,Urban,Mountain Cut ,HOSPITAL,Govt,,,,True,8.465297167000001,-13.19862532,POINT (-13.19862532 8.465297167000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,34 Military Hosp (Epi),Western,Urban,Wilberforce Barracks ,HOSPITAL,Govt,,,,True,8.464620278,-13.19935753,POINT (-13.19935753 8.464620278),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Connaught Hospital,Western,Urban,Percival Street Freetown,HOSPITAL,Govt,,,,True,8.464368752999999,-13.19693101,POINT (-13.19693101 8.464368752999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Prisons Male Correctional Hospital,Western,Urban,pademba road ,HOSPITAL,Govt,,,,True,8.463622532999999,-13.19905973,POINT (-13.19905973 8.463622532999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Pcmh Hospital,Western,Urban,"FOURAHBAY ROAD,FREETOWN                           ",HOSPITAL,Govt,,,,True,8.464858581,-13.19897984,POINT (-13.19897984 8.464858581),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Choitrams Memorial Hospital,Western,Urban,NATIONAL TERTIARY REFERRAL HOSOITAL,HOSPITAL,Private,,,,True,8.464369149,-13.19680343,POINT (-13.19680343 8.464369148999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Grey Bush,Western,Urban,Grey Bush Health Centre ,CHC,Govt,,,,True,8.463911487999999,-13.20041878,POINT (-13.20041878 8.463911487999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Allen Town,Western,Urban,Allen Town ,CHC,Govt,Open,90.0,5.0,False,8.417630196000001,-13.15499687,POINT (-13.15499687 8.417630196000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Calaba Town,Western,Urban,Calaba town,CHC,Govt,,,,True,8.46388679,-13.19817207,POINT (-13.19817207 8.46388679),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,George Brook,Western,Urban,George Brook ,CHC,Govt,,,,True,8.464952497999999,-13.1989125,POINT (-13.1989125 8.464952497999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Ginger Hall,Western,Urban,Ginger Hall,CHC,Govt,,,,True,8.46482979,-13.19884068,POINT (-13.19884068 8.46482979),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Moyiba         Chc,Western,Urban,Moyiba,CHC,Govt,,,,True,8.464915822,-13.19786037,POINT (-13.19786037 8.464915822),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Kissy,Western,Urban,Kissy,CHC,Govt,,,,True,8.463399745,-13.198341199999998,POINT (-13.1983412 8.463399745),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Kroo Bay,Western,Urban,KROO BAY,CHC,Govt,,,,True,8.464958144,-13.19790077,POINT (-13.19790077 8.464958144000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,St. Joseph,Western,Urban,Lowcost Site 2 Kissy ,CHC,Govt,,,,True,8.464704979,-13.19792929,POINT (-13.19792929 8.464704979),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Mabella,Western,Urban,Mabella Community ,CHC,Govt,Open,133.0,20.0,False,8.490891457,-13.22601509,POINT (-13.22601509 8.490891457),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Calaba Town,Western,Urban,Calabatown ,CHC,Govt,,,,True,8.463029808,-13.20003299,POINT (-13.20003299 8.463029808),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Approved School,Western,Urban,Wellington ,CHC,Govt,,,,True,8.465950442999999,-13.19954731,POINT (-13.19954731 8.465950442999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Susan'S Bay,Western,Urban,Susan's Bay Community Health Centre,CHC,Govt,,,,True,8.465431122,-13.19909168,POINT (-13.19909168 8.465431122),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Jenner Wright,Western,Urban,Racecourse road,CHC,Govt,Open,78.0,5.0,False,8.482718468,-13.21158504,POINT (-13.21158504 8.482718468),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Koya Town,Western,Urban,Koya town,CHC,Govt,Open,228.0,5.0,False,8.43676281,-13.1761837,POINT (-13.1761837 8.436762809999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Kuntoloh,Western,Urban,KUNTORLOH,CHC,Govt,,,,True,8.464332457000001,-13.19838385,POINT (-13.19838385 8.464332457000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Wilberforce,Western,Urban,Wilberforce,CHC,Govt,,,,True,8.465185092999999,-13.19846425,POINT (-13.19846425 8.465185092999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Awake,Western,Urban,Ojuku,CHP,Govt,,,,True,8.464366152,-13.19831324,POINT (-13.19831324 8.464366152),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Methodist Community Clinic,Western,Urban,Kingharman Road CCSL compound,CHP,Mission,,,,True,8.464616198,-13.19730544,POINT (-13.19730544 8.464616198),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Blessed Mokaba East,Western,Urban,Calaba Town,CHP,Govt,Open,137.0,25.0,False,8.438061714,-13.15996647,POINT (-13.15996647 8.438061714),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Al-Khatab Clinic,Western,Urban, Mayenkineh Dustfield Calbatown ,CHP,Other,,,,True,8.463018646,-13.19976603,POINT (-13.19976603 8.463018646),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Pmo Cline Town,Western,Urban,CClinetown ,CHP,Govt,,,,True,8.465448386,-13.19754924,POINT (-13.19754924 8.465448386),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Blessed Mokaba Central (Epi),Western,Urban,Blessed Mokaba Central (EPI) ,CHP,Private,,,,True,8.464453571,-13.19883936,POINT (-13.19883936 8.464453571),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Paycy'S Clinic,Western,Urban,Kaningo Central,CHP,Other,,,,True,8.464201734,-13.19801781,POINT (-13.19801781 8.464201734),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Tasly Global Clinic,Western,Urban,Grass field,CHP,Govt,,,,True,8.464457406000001,-13.19633262,POINT (-13.19633262 8.464457406000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Wesleyan Clinic,Western,Urban,Grassfield Kissy,CHP,Mission,,,,True,8.463736676,-13.197934400000001,POINT (-13.1979344 8.463736676),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Hill Station,Western,Urban,Hill Station ,CHP,Govt,,,,True,8.46417389,-13.19756685,POINT (-13.19756685 8.46417389),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Juba Mi Room,Western,Urban,Juba Barracks,CHP,Govt,Open,66.0,5.0,False,8.451706886,-13.27826405,POINT (-13.27826405 8.451706886),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Haja Neneh,Western,Urban,1141210,CHP,Govt,,,,True,8.464945632000001,-13.19653461,POINT (-13.19653461 8.464945632000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Murray Town Mi Room,Western,Urban,Murray Barracks,CHP,Govt,Open,88.0,5.0,False,8.488744736000001,-13.26834297,POINT (-13.26834297 8.488744736000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Epi Head Quarters,Western,Urban,EPI HEAD QUATERS NEW ENGLAND ,CHP,Govt,,,,True,8.464545781,-13.1988429,POINT (-13.1988429 8.464545781),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,St. Anthony'S,Western,Urban,Off Syke Street,CHP,Mission,,,,True,8.46398844,-13.19990238,POINT (-13.19990238 8.46398844),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Slims,Western,Urban,slims oldwharf ,CHP,Private,,,,True,8.463907476000001,-13.19783951,POINT (-13.19783951 8.463907476000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Konikay,Western,Urban,Passonage Street,CHP,Private,,,,True,8.463067432999999,-13.19761389,POINT (-13.19761389 8.463067432999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Iscon,Western,Urban,5 william street portee ,CHP,Govt,,,,True,8.463121931,-13.19886742,POINT (-13.19886742 8.463121931),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Slrc Clinic,Western,Urban,Pultney Street ,CHP,Govt,,,,True,8.463386314,-13.19767912,POINT (-13.19767912 8.463386313999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Parliament,Western,Urban,TOWER HILL ,CHP,Govt,,,,True,8.463575842000001,-13.19738172,POINT (-13.19738172 8.463575842000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Holy Family,Western,Urban,,CHP,Mission,,,,True,8.463388085,-13.19874106,POINT (-13.19874106 8.463388085),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Family Clinic,Western,Urban,Wilkinson Road Lumley,CHP,Govt,Open,67.0,5.0,False,8.462275505,-13.27062702,POINT (-13.27062702 8.462275504999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Julipha Ashobe Corner,Western,Urban,julipha ashobe corner,MCHP,Govt,,,,True,8.465359723999999,-13.198101000000001,POINT (-13.198101 8.465359723999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Ad- Bangs Quarry,Western,Urban,Ad-Bangs Quarry,MCHP,Govt,,,,True,8.464327319,-13.19812649,POINT (-13.19812649 8.464327319000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Sunshine,Western,Urban,Suneshine Hill Station,MCHP,Govt,,,,True,8.463657337999999,-13.19921311,POINT (-13.19921311 8.463657337999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Stella Maris,Western,Urban,Juba ,MCHP,Mission,Open,62.0,5.0,False,8.449718475,-13.277694699999998,POINT (-13.2776947 8.449718474999999),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Wellbody,Western,Urban,14 Kennedy Street ,MCHP,Govt,,,,True,8.464836371,-13.1985907,POINT (-13.1985907 8.464836371000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Looking Town,Western,Urban,KISSY,MCHP,Govt,Open,199.0,5.0,False,8.462198257,-13.19449902,POINT (-13.19449902 8.462198257000001),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Faith Malama Mch,Western,Urban,Tarawalli Drive Malama,MCHP,Govt,,,,True,8.465122245,-13.19841822,POINT (-13.19841822 8.465122245),1055964,82,12,1668,475,69,2400
Western Area Urban,Western Area Urban,Mayemie,Western,Urban,Baboo College Ward 347,MCHP,Govt,Open,113.0,5.0,False,8.408313751,-13.14686966,POINT (-13.14686966 8.408313751),1055964,82,12,1668,475,69,2400
